Chrom.1		
UV		
ml	mAU	
5.285	-0.780277	
5.285	-0.7780373	
5.286	-0.7770482	
5.287	-0.7763007	
5.288	-0.7758505	
5.289	-0.7758656	
5.29	-0.7783343	
5.29	-0.781242	
5.291	-0.7824961	
5.292	-0.7820486	
5.293	-0.782743	
5.294	-0.7812116	
5.295	-0.7794477	
5.295	-0.7785165	
5.296	-0.7777028	
5.297	-0.7784659	
5.298	-0.7788296	
5.299	-0.779852	
5.3	-0.7802562	
5.3	-0.7805068	
5.301	-0.7805576	
5.302	-0.7803303	
5.303	-0.7805261	
5.304	-0.7820365	
5.305	-0.783899	
5.305	-0.7841289	
5.306	-0.7854779	
5.307	-0.7843589	
5.308	-0.7831649	
5.309	-0.7829908	
5.31	-0.7830358	
5.31	-0.7807257	
5.311	-0.7790396	
5.312	-0.7790239	
5.313	-0.7800514	
5.314	-0.7804477	
5.315	-0.7807453	
5.315	-0.7815132	
5.316	-0.7817178	
5.317	-0.7816541	
5.318	-0.78193	
5.319	-0.7819656	
5.32	-0.7816039	
5.32	-0.7815114	
5.321	-0.7807754	
5.322	-0.78035	
5.323	-0.7812821	
5.324	-0.7803349	
5.325	-0.7788318	
5.325	-0.7792532	
5.326	-0.7813355	
5.327	-0.7821168	
5.328	-0.7825144	
5.329	-0.782208	
5.33	-0.7822673	
5.33	-0.7814242	
5.331	-0.7806435	
5.332	-0.780669	
5.333	-0.7796424	
5.334	-0.7800878	
5.335	-0.7795414	
5.335	-0.7777106	
5.336	-0.7774215	
5.337	-0.7765772	
5.338	-0.776581	
5.339	-0.7768171	
5.34	-0.7772158	
5.34	-0.774591	
5.341	-0.7742105	
5.342	-0.7736029	
5.343	-0.7731983	
5.344	-0.7724735	
5.345	-0.774413	
5.345	-0.7744797	
5.346	-0.7741625	
5.347	-0.7732041	
5.348	-0.7719786	
5.349	-0.7719993	
5.35	-0.7719302	
5.35	-0.771605	
5.351	-0.7727551	
5.352	-0.7738056	
5.353	-0.7740095	
5.354	-0.7748743	
5.355	-0.7751266	
5.355	-0.7758616	
5.356	-0.7772222	
5.357	-0.7768266	
5.358	-0.7778966	
5.359	-0.7778017	
5.36	-0.7778755	
5.36	-0.779246	
5.361	-0.7814001	
5.362	-0.7813964	
5.363	-0.7827045	
5.364	-0.783107	
5.365	-0.7835835	
5.365	-0.782769	
5.366	-0.7821903	
5.367	-0.7803949	
5.368	-0.7792476	
5.369	-0.7796654	
5.37	-0.7802604	
5.37	-0.7815551	
5.371	-0.7814935	
5.372	-0.7806346	
5.373	-0.7810214	
5.374	-0.7811737	
5.375	-0.7810258	
5.375	-0.7805282	
5.376	-0.7797573	
5.377	-0.7800729	
5.378	-0.7810244	
5.379	-0.7807445	
5.38	-0.7806364	
5.38	-0.7796365	
5.381	-0.7791705	
5.382	-0.780066	
5.383	-0.7811885	
5.384	-0.7821716	
5.385	-0.7816454	
5.385	-0.7810249	
5.386	-0.7809335	
5.387	-0.7817757	
5.388	-0.7835403	
5.389	-0.7845476	
5.39	-0.7856248	
5.39	-0.784731	
5.391	-0.7823644	
5.392	-0.7816934	
5.393	-0.782065	
5.394	-0.7814485	
5.395	-0.7825099	
5.395	-0.7830068	
5.396	-0.7828779	
5.397	-0.7828908	
5.398	-0.7812885	
5.399	-0.7806901	
5.4	-0.7814321	
5.4	-0.7829017	
5.401	-0.7841226	
5.402	-0.7839876	
5.403	-0.7840834	
5.404	-0.7828977	
5.405	-0.7827411	
5.405	-0.7834457	
5.406	-0.7847834	
5.407	-0.7858618	
5.408	-0.7863524	
5.409	-0.7866716	
5.41	-0.7855757	
5.41	-0.7842863	
5.411	-0.7846892	
5.412	-0.7873138	
5.413	-0.7889246	
5.414	-0.7893545	
5.415	-0.7903946	
5.415	-0.7886869	
5.416	-0.7894314	
5.417	-0.7893167	
5.418	-0.7886401	
5.419	-0.7910659	
5.42	-0.7914926	
5.42	-0.7898721	
5.421	-0.7889909	
5.422	-0.7893026	
5.423	-0.7900273	
5.424	-0.7887871	
5.425	-0.788404	
5.425	-0.7887006	
5.426	-0.7883255	
5.427	-0.7880282	
5.428	-0.7870718	
5.429	-0.7859505	
5.43	-0.784886	
5.43	-0.7859786	
5.431	-0.7863645	
5.432	-0.7863818	
5.433	-0.7873244	
5.434	-0.7875786	
5.435	-0.7869822	
5.435	-0.7855645	
5.436	-0.7853012	
5.437	-0.7836245	
5.438	-0.7832847	
5.439	-0.7859374	
5.44	-0.7855103	
5.44	-0.7858723	
5.441	-0.7867139	
5.442	-0.7863984	
5.443	-0.7864552	
5.444	-0.7844415	
5.445	-0.7853581	
5.445	-0.7858382	
5.446	-0.7852264	
5.447	-0.786408	
5.448	-0.7872696	
5.449	-0.7883397	
5.45	-0.7890415	
5.45	-0.7891482	
5.451	-0.787536	
5.452	-0.7869193	
5.453	-0.7870852	
5.454	-0.7856185	
5.455	-0.7860667	
5.455	-0.7858272	
5.456	-0.7861556	
5.457	-0.7861881	
5.458	-0.7864334	
5.459	-0.7856841	
5.46	-0.7841256	
5.46	-0.784121	
5.461	-0.785273	
5.462	-0.7849951	
5.463	-0.7854658	
5.464	-0.7848585	
5.465	-0.7861074	
5.465	-0.7852407	
5.466	-0.785306	
5.467	-0.7855778	
5.468	-0.7838836	
5.469	-0.7814286	
5.47	-0.7814114	
5.47	-0.7813088	
5.471	-0.7825583	
5.472	-0.7825521	
5.473	-0.7817078	
5.474	-0.7808892	
5.475	-0.7804153	
5.475	-0.7797076	
5.476	-0.779181	
5.477	-0.7789891	
5.478	-0.7786263	
5.479	-0.7794723	
5.48	-0.7803824	
5.48	-0.7801433	
5.481	-0.7798127	
5.482	-0.7775208	
5.483	-0.7774984	
5.484	-0.7769269	
5.485	-0.7756128	
5.485	-0.7763948	
5.486	-0.7765458	
5.487	-0.7751375	
5.488	-0.7742701	
5.489	-0.7736527	
5.49	-0.7736363	
5.49	-0.7738909	
5.491	-0.7749221	
5.492	-0.7748796	
5.493	-0.7755737	
5.494	-0.7782289	
5.495	-0.7792237	
5.495	-0.7790132	
5.496	-0.7787279	
5.497	-0.7803074	
5.498	-0.781041	
5.499	-0.7808679	
5.5	-0.7810574	
5.5	-0.7812516	
5.501	-0.7810998	
5.502	-0.7802354	
5.503	-0.7818404	
5.504	-0.7811286	
5.505	-0.7800035	
5.505	-0.780659	
5.506	-0.7787499	
5.507	-0.7781444	
5.508	-0.7787333	
5.509	-0.7777119	
5.51	-0.7780675	
5.51	-0.7785697	
5.511	-0.7779732	
5.512	-0.7758139	
5.513	-0.7747217	
5.514	-0.7737454	
5.515	-0.7725084	
5.515	-0.7727166	
5.516	-0.7741778	
5.517	-0.7746817	
5.518	-0.7735691	
5.519	-0.7726672	
5.52	-0.7738844	
5.52	-0.7739109	
5.521	-0.7745604	
5.522	-0.7746221	
5.523	-0.7753917	
5.524	-0.7735833	
5.525	-0.7738608	
5.525	-0.7750069	
5.526	-0.7749324	
5.527	-0.7745588	
5.528	-0.7753485	
5.529	-0.776166	
5.53	-0.7771024	
5.53	-0.7772688	
5.531	-0.7781211	
5.532	-0.7780668	
5.533	-0.777882	
5.534	-0.777628	
5.535	-0.7778789	
5.535	-0.7785718	
5.536	-0.778354	
5.537	-0.777598	
5.538	-0.7778383	
5.539	-0.7772632	
5.54	-0.7783453	
5.54	-0.7797565	
5.541	-0.7797589	
5.542	-0.7786467	
5.543	-0.7784583	
5.544	-0.7787783	
5.545	-0.7798903	
5.545	-0.7807369	
5.546	-0.7810245	
5.547	-0.7820794	
5.548	-0.7832437	
5.549	-0.7832507	
5.55	-0.7826895	
5.55	-0.7826822	
5.551	-0.7836747	
5.552	-0.7833827	
5.553	-0.7840968	
5.554	-0.784139	
5.555	-0.7851248	
5.555	-0.7842946	
5.556	-0.7834474	
5.557	-0.7837102	
5.558	-0.7838878	
5.559	-0.7830215	
5.56	-0.7842716	
5.56	-0.7831181	
5.561	-0.7806406	
5.562	-0.7798481	
5.563	-0.7808483	
5.564	-0.7807998	
5.565	-0.7801691	
5.565	-0.780097	
5.566	-0.7811241	
5.567	-0.78136	
5.568	-0.7796633	
5.569	-0.7784449	
5.57	-0.7788042	
5.57	-0.7793669	
5.571	-0.7796572	
5.572	-0.7796256	
5.573	-0.7807285	
5.574	-0.7802602	
5.575	-0.7795404	
5.575	-0.7784028	
5.576	-0.7800769	
5.577	-0.7811596	
5.578	-0.7806326	
5.579	-0.7812845	
5.58	-0.782382	
5.58	-0.7819341	
5.581	-0.781784	
5.582	-0.7814481	
5.583	-0.780422	
5.584	-0.7805262	
5.585	-0.7819355	
5.585	-0.7831424	
5.586	-0.7835204	
5.587	-0.7830198	
5.588	-0.782504	
5.589	-0.7828614	
5.59	-0.7834355	
5.59	-0.7826478	
5.591	-0.7817388	
5.592	-0.7813773	
5.593	-0.7821724	
5.594	-0.7805266	
5.595	-0.7787328	
5.595	-0.7783471	
5.596	-0.7783411	
5.597	-0.777059	
5.598	-0.7754265	
5.599	-0.7738812	
5.599	-0.7730386	
5.6	-0.7721651	
5.601	-0.7725686	
5.602	-0.7730454	
5.603	-0.7757192	
5.604	-0.777269	
5.604	-0.7753699	
5.605	-0.7735899	
5.606	-0.7732651	
5.607	-0.7737575	
5.608	-0.7731053	
5.609	-0.7726961	
5.609	-0.772993	
5.61	-0.773568	
5.611	-0.7745055	
5.612	-0.7760033	
5.613	-0.7767145	
5.614	-0.7756809	
5.614	-0.7757868	
5.615	-0.7759419	
5.616	-0.7783981	
5.617	-0.7800646	
5.618	-0.7817056	
5.619	-0.7824813	
5.619	-0.7839289	
5.62	-0.7828295	
5.621	-0.7839993	
5.622	-0.7851239	
5.623	-0.7851779	
5.624	-0.7831677	
5.624	-0.7840067	
5.625	-0.7851133	
5.626	-0.7854437	
5.627	-0.7850772	
5.628	-0.7833982	
5.629	-0.7838556	
5.629	-0.7841477	
5.63	-0.7840279	
5.631	-0.7837077	
5.632	-0.7828601	
5.633	-0.7822223	
5.634	-0.7816331	
5.634	-0.7812231	
5.635	-0.7818043	
5.636	-0.7826782	
5.637	-0.78243	
5.638	-0.7819473	
5.639	-0.7808135	
5.639	-0.7794694	
5.64	-0.7799018	
5.641	-0.7816198	
5.642	-0.7806361	
5.643	-0.7791378	
5.644	-0.7786199	
5.644	-0.7783883	
5.645	-0.7777075	
5.646	-0.7774242	
5.647	-0.7782629	
5.648	-0.7792691	
5.649	-0.7798557	
5.649	-0.7804232	
5.65	-0.7806523	
5.651	-0.7818127	
5.652	-0.7824825	
5.653	-0.7835853	
5.654	-0.7833908	
5.654	-0.7826917	
5.655	-0.7827508	
5.656	-0.7837644	
5.657	-0.7830604	
5.658	-0.7828931	
5.659	-0.7824976	
5.659	-0.7828966	
5.66	-0.7827639	
5.661	-0.7812409	
5.662	-0.7805791	
5.663	-0.7809405	
5.664	-0.7805761	
5.664	-0.7808763	
5.665	-0.7826614	
5.666	-0.7828198	
5.667	-0.7825072	
5.668	-0.7817522	
5.669	-0.7798933	
5.669	-0.7796627	
5.67	-0.7784545	
5.671	-0.7784287	
5.672	-0.7774556	
5.673	-0.7772303	
5.674	-0.7766944	
5.674	-0.7764809	
5.675	-0.7765642	
5.676	-0.7767802	
5.677	-0.7765237	
5.678	-0.7785181	
5.679	-0.7774198	
5.679	-0.7767192	
5.68	-0.7756419	
5.681	-0.7775349	
5.682	-0.7787574	
5.683	-0.7787713	
5.684	-0.7799402	
5.684	-0.7813391	
5.685	-0.7818407	
5.686	-0.7819265	
5.687	-0.7824827	
5.688	-0.7822726	
5.689	-0.7818525	
5.689	-0.7826923	
5.69	-0.7834343	
5.691	-0.783125	
5.692	-0.7821749	
5.693	-0.7822897	
5.694	-0.7825318	
5.694	-0.7826992	
5.695	-0.7837054	
5.696	-0.7843826	
5.697	-0.7846475	
5.698	-0.7839485	
5.699	-0.7840364	
5.699	-0.7851573	
5.7	-0.786343	
5.701	-0.787684	
5.702	-0.7877482	
5.703	-0.7878561	
5.704	-0.7883267	
5.704	-0.7881818	
5.705	-0.7872899	
5.706	-0.786541	
5.707	-0.7855873	
5.708	-0.7846792	
5.709	-0.7849681	
5.709	-0.7851471	
5.71	-0.7848443	
5.711	-0.7849414	
5.712	-0.7857289	
5.713	-0.7867389	
5.714	-0.7864451	
5.714	-0.7865646	
5.715	-0.7860361	
5.716	-0.7846316	
5.717	-0.7843455	
5.718	-0.7837293	
5.719	-0.7843939	
5.719	-0.7832882	
5.72	-0.782584	
5.721	-0.7822075	
5.722	-0.7815931	
5.723	-0.7807981	
5.724	-0.7817733	
5.724	-0.7817213	
5.725	-0.7804078	
5.726	-0.779902	
5.727	-0.7801655	
5.728	-0.7806101	
5.729	-0.7815132	
5.729	-0.7818717	
5.73	-0.7810093	
5.731	-0.7806665	
5.732	-0.7790989	
5.733	-0.7792779	
5.734	-0.7787456	
5.734	-0.7778644	
5.735	-0.7774605	
5.736	-0.7771311	
5.737	-0.7785866	
5.738	-0.7787157	
5.739	-0.7789921	
5.739	-0.7778732	
5.74	-0.7766483	
5.741	-0.7754199	
5.742	-0.7737574	
5.743	-0.7735883	
5.744	-0.774197	
5.744	-0.7736859	
5.745	-0.7731499	
5.746	-0.7744898	
5.747	-0.7751626	
5.748	-0.7748604	
5.749	-0.7748604	
5.749	-0.7748271	
5.75	-0.7745423	
5.751	-0.7739757	
5.752	-0.7734895	
5.753	-0.7741384	
5.754	-0.7745585	
5.754	-0.77472	
5.755	-0.7748345	
5.756	-0.7748858	
5.757	-0.7759174	
5.758	-0.7754726	
5.759	-0.7745762	
5.759	-0.7743957	
5.76	-0.7752342	
5.761	-0.7760906	
5.762	-0.7774402	
5.763	-0.778708	
5.764	-0.779332	
5.764	-0.7794065	
5.765	-0.7796054	
5.766	-0.7787257	
5.767	-0.7761822	
5.768	-0.7764609	
5.769	-0.7770011	
5.769	-0.7768066	
5.77	-0.7761254	
5.771	-0.7753282	
5.772	-0.7749092	
5.773	-0.7762972	
5.774	-0.7776966	
5.774	-0.7785912	
5.775	-0.779563	
5.776	-0.7809379	
5.777	-0.781459	
5.778	-0.7813584	
5.779	-0.7818087	
5.779	-0.7816834	
5.78	-0.7819797	
5.781	-0.7826524	
5.782	-0.7828246	
5.783	-0.7837698	
5.784	-0.7831394	
5.784	-0.7826729	
5.785	-0.7827514	
5.786	-0.7823439	
5.787	-0.7826348	
5.788	-0.7848551	
5.789	-0.7848155	
5.789	-0.7842367	
5.79	-0.783869	
5.791	-0.7842665	
5.792	-0.7859551	
5.793	-0.7877539	
5.794	-0.7877318	
5.794	-0.7864283	
5.795	-0.7849527	
5.796	-0.7831246	
5.797	-0.78148	
5.798	-0.7811749	
5.799	-0.7814605	
5.799	-0.7816255	
5.8	-0.7821383	
5.801	-0.7808765	
5.802	-0.7787415	
5.803	-0.7783418	
5.804	-0.7784493	
5.804	-0.7792195	
5.805	-0.7794468	
5.806	-0.778474	
5.807	-0.7766539	
5.808	-0.7765094	
5.809	-0.7773806	
5.809	-0.7762976	
5.81	-0.7758815	
5.811	-0.7772712	
5.812	-0.7776168	
5.813	-0.7770202	
5.814	-0.7767699	
5.814	-0.7759129	
5.815	-0.7756665	
5.816	-0.776588	
5.817	-0.7772353	
5.818	-0.7780877	
5.819	-0.7763422	
5.819	-0.7745078	
5.82	-0.7744058	
5.821	-0.7755036	
5.822	-0.7771207	
5.823	-0.7786801	
5.824	-0.7788747	
5.824	-0.7774278	
5.825	-0.7769758	
5.826	-0.777955	
5.827	-0.7787308	
5.828	-0.7792919	
5.829	-0.7791027	
5.829	-0.7784953	
5.83	-0.7797439	
5.831	-0.7801396	
5.832	-0.7792513	
5.833	-0.7796466	
5.834	-0.7801874	
5.834	-0.7795002	
5.835	-0.7794293	
5.836	-0.780458	
5.837	-0.7802336	
5.838	-0.7802532	
5.839	-0.7804124	
5.839	-0.7824534	
5.84	-0.7838945	
5.841	-0.7824302	
5.842	-0.7817547	
5.843	-0.7832541	
5.844	-0.784157	
5.844	-0.7834157	
5.845	-0.7833877	
5.846	-0.7832201	
5.847	-0.7823744	
5.848	-0.781775	
5.849	-0.7818652	
5.849	-0.7824242	
5.85	-0.7838869	
5.851	-0.7843486	
5.852	-0.7833334	
5.853	-0.7824234	
5.854	-0.7815752	
5.854	-0.7811301	
5.855	-0.7819698	
5.856	-0.782701	
5.857	-0.7815251	
5.858	-0.780478	
5.859	-0.780014	
5.859	-0.7793944	
5.86	-0.7785719	
5.861	-0.7782251	
5.862	-0.778924	
5.863	-0.7792811	
5.864	-0.7782567	
5.864	-0.776669	
5.865	-0.776316	
5.866	-0.7766638	
5.867	-0.777119	
5.868	-0.7782711	
5.869	-0.7780696	
5.869	-0.7782223	
5.87	-0.7765061	
5.871	-0.7740004	
5.872	-0.7740978	
5.873	-0.7760537	
5.874	-0.7775397	
5.874	-0.7771399	
5.875	-0.775359	
5.876	-0.7743343	
5.877	-0.7750826	
5.878	-0.7754552	
5.879	-0.7757515	
5.879	-0.7758511	
5.88	-0.7747159	
5.881	-0.7737594	
5.882	-0.772259	
5.883	-0.7715411	
5.884	-0.7706535	
5.884	-0.7706642	
5.885	-0.7713014	
5.886	-0.772484	
5.887	-0.7729716	
5.888	-0.7716833	
5.889	-0.7697805	
5.889	-0.7703851	
5.89	-0.7691169	
5.891	-0.7689638	
5.892	-0.7682443	
5.893	-0.7678428	
5.894	-0.7666333	
5.894	-0.7654725	
5.895	-0.7645787	
5.896	-0.7655227	
5.897	-0.7655756	
5.898	-0.7649267	
5.899	-0.7642641	
5.899	-0.763909	
5.9	-0.7640929	
5.901	-0.7648831	
5.902	-0.7655462	
5.903	-0.7663567	
5.904	-0.7668265	
5.904	-0.7666316	
5.905	-0.7650257	
5.906	-0.7630922	
5.907	-0.7631953	
5.908	-0.7629874	
5.909	-0.7624334	
5.909	-0.7625483	
5.91	-0.762714	
5.911	-0.7633296	
5.912	-0.764425	
5.913	-0.7646109	
5.914	-0.7646826	
5.914	-0.7645116	
5.915	-0.7645274	
5.916	-0.766197	
5.917	-0.7681726	
5.918	-0.7685113	
5.919	-0.7672187	
5.919	-0.7670069	
5.92	-0.7678921	
5.921	-0.7692555	
5.922	-0.770679	
5.923	-0.7710884	
5.924	-0.7699201	
5.924	-0.769444	
5.925	-0.7701366	
5.926	-0.7721323	
5.927	-0.7729135	
5.928	-0.7710025	
5.929	-0.7697969	
5.929	-0.7710723	
5.93	-0.7711382	
5.931	-0.7710865	
5.932	-0.7719432	
5.933	-0.7733107	
5.934	-0.7749411	
5.934	-0.7746532	
5.935	-0.7748095	
5.936	-0.7755344	
5.937	-0.7746004	
5.938	-0.773595	
5.939	-0.7741499	
5.939	-0.7766991	
5.94	-0.7786127	
5.941	-0.779292	
5.942	-0.7792721	
5.943	-0.778678	
5.944	-0.7795885	
5.944	-0.7819957	
5.945	-0.7827724	
5.946	-0.7818191	
5.947	-0.7809566	
5.948	-0.7818835	
5.949	-0.7831881	
5.949	-0.7840586	
5.95	-0.7833393	
5.951	-0.7831516	
5.952	-0.7832607	
5.953	-0.7841166	
5.954	-0.7846193	
5.954	-0.7837563	
5.955	-0.7829916	
5.956	-0.7822176	
5.957	-0.7811245	
5.958	-0.7805202	
5.959	-0.7801745	
5.959	-0.7788738	
5.96	-0.7769114	
5.961	-0.7757674	
5.962	-0.7753192	
5.963	-0.7744018	
5.964	-0.7736209	
5.964	-0.7729172	
5.965	-0.7717434	
5.966	-0.7707952	
5.967	-0.7715709	
5.968	-0.772804	
5.969	-0.7718446	
5.969	-0.7708893	
5.97	-0.7705935	
5.971	-0.7701567	
5.972	-0.7709078	
5.973	-0.7705947	
5.974	-0.7696327	
5.974	-0.7691932	
5.975	-0.7684267	
5.976	-0.7692527	
5.977	-0.7699369	
5.978	-0.7706408	
5.979	-0.7721397	
5.979	-0.7725276	
5.98	-0.7733506	
5.981	-0.7755	
5.982	-0.7757769	
5.983	-0.7742816	
5.984	-0.7733942	
5.984	-0.7742097	
5.985	-0.774468	
5.986	-0.7746484	
5.987	-0.7757263	
5.988	-0.775849	
5.989	-0.7752658	
5.989	-0.7746167	
5.99	-0.77359	
5.991	-0.7730758	
5.992	-0.7740279	
5.993	-0.7745872	
5.994	-0.7744023	
5.994	-0.7734098	
5.995	-0.7729385	
5.996	-0.7736352	
5.997	-0.773314	
5.998	-0.7734655	
5.999	-0.7741501	
5.999	-0.774043	
6	-0.7736666	
6.001	-0.7726322	
6.002	-0.7701218	
6.003	-0.7691697	
6.004	-0.7699645	
6.004	-0.769886	
6.005	-0.7691268	
6.006	-0.7692347	
6.007	-0.7689523	
6.008	-0.768108	
6.009	-0.7681802	
6.009	-0.767979	
6.01	-0.7688503	
6.011	-0.7705533	
6.012	-0.771304	
6.013	-0.7705548	
6.014	-0.7697287	
6.014	-0.7703711	
6.015	-0.7706721	
6.016	-0.7701028	
6.017	-0.7696856	
6.018	-0.7687886	
6.019	-0.7688628	
6.019	-0.7680257	
6.02	-0.7669349	
6.021	-0.7661864	
6.022	-0.7663973	
6.023	-0.7679171	
6.024	-0.7685841	
6.024	-0.7686026	
6.025	-0.7687109	
6.026	-0.7680067	
6.027	-0.7668649	
6.028	-0.7672013	
6.029	-0.7664146	
6.029	-0.7647069	
6.03	-0.7650485	
6.031	-0.7658646	
6.032	-0.765013	
6.033	-0.7644134	
6.034	-0.7643648	
6.034	-0.7645824	
6.035	-0.763984	
6.036	-0.7644421	
6.037	-0.7645742	
6.038	-0.7653251	
6.039	-0.7660338	
6.039	-0.765844	
6.04	-0.7656625	
6.041	-0.7656038	
6.042	-0.7651915	
6.043	-0.7637214	
6.044	-0.7637342	
6.044	-0.7646203	
6.045	-0.7647015	
6.046	-0.7639222	
6.047	-0.7640654	
6.048	-0.7646154	
6.049	-0.7661326	
6.049	-0.767894	
6.05	-0.7692089	
6.051	-0.7688363	
6.052	-0.7674714	
6.053	-0.7686759	
6.054	-0.7701985	
6.054	-0.7714717	
6.055	-0.7714769	
6.056	-0.7722806	
6.057	-0.7723848	
6.058	-0.7732906	
6.059	-0.7728558	
6.059	-0.7720925	
6.06	-0.772077	
6.061	-0.7722684	
6.062	-0.7721552	
6.063	-0.7726707	
6.064	-0.7746276	
6.064	-0.7747386	
6.065	-0.7741853	
6.066	-0.7748961	
6.067	-0.7762153	
6.068	-0.7770762	
6.069	-0.7769484	
6.069	-0.7754612	
6.07	-0.7739104	
6.071	-0.7729212	
6.072	-0.7724884	
6.073	-0.7736217	
6.074	-0.7739602	
6.074	-0.7732806	
6.075	-0.7727386	
6.076	-0.7729648	
6.077	-0.7738286	
6.078	-0.7744555	
6.079	-0.774299	
6.079	-0.774334	
6.08	-0.7746587	
6.081	-0.7737556	
6.082	-0.7726082	
6.083	-0.773032	
6.084	-0.7734346	
6.084	-0.7728591	
6.085	-0.7728116	
6.086	-0.7725903	
6.087	-0.7712888	
6.088	-0.7700759	
6.089	-0.7695098	
6.089	-0.7701706	
6.09	-0.7706193	
6.091	-0.7697362	
6.092	-0.7697396	
6.093	-0.7697542	
6.094	-0.7694188	
6.094	-0.7692384	
6.095	-0.7702793	
6.096	-0.7710068	
6.097	-0.7710452	
6.098	-0.7702034	
6.099	-0.7691251	
6.099	-0.7688551	
6.1	-0.7689618	
6.101	-0.7693453	
6.102	-0.7704539	
6.103	-0.7713427	
6.104	-0.7699759	
6.104	-0.769081	
6.105	-0.7696187	
6.106	-0.7693495	
6.107	-0.7696322	
6.108	-0.7706259	
6.109	-0.7708389	
6.109	-0.7714797	
6.11	-0.7712536	
6.111	-0.771553	
6.112	-0.7726142	
6.113	-0.7734177	
6.114	-0.7738137	
6.114	-0.7737415	
6.115	-0.7731411	
6.116	-0.7722015	
6.117	-0.7712503	
6.118	-0.7704338	
6.119	-0.7697449	
6.119	-0.7695271	
6.12	-0.7692012	
6.121	-0.7693298	
6.122	-0.76911	
6.123	-0.7683837	
6.124	-0.7678315	
6.124	-0.7698185	
6.125	-0.7708326	
6.126	-0.7698123	
6.127	-0.7704116	
6.128	-0.7709726	
6.129	-0.7703295	
6.129	-0.7702388	
6.13	-0.7702377	
6.131	-0.7693208	
6.132	-0.7684306	
6.133	-0.768944	
6.134	-0.7688001	
6.134	-0.7676445	
6.135	-0.7665722	
6.136	-0.7669149	
6.137	-0.7672468	
6.138	-0.766874	
6.139	-0.766571	
6.139	-0.7666202	
6.14	-0.7671666	
6.141	-0.7671731	
6.142	-0.7673967	
6.143	-0.7681269	
6.144	-0.7684693	
6.144	-0.7679138	
6.145	-0.7675429	
6.146	-0.7690704	
6.147	-0.7701342	
6.148	-0.7691427	
6.149	-0.7690824	
6.149	-0.7697204	
6.15	-0.769829	
6.151	-0.769098	
6.152	-0.7701509	
6.153	-0.7705621	
6.154	-0.7694181	
6.154	-0.7703145	
6.155	-0.7725338	
6.156	-0.775294	
6.157	-0.7756233	
6.158	-0.7744727	
6.159	-0.7744231	
6.159	-0.7746928	
6.16	-0.7743467	
6.161	-0.7743553	
6.162	-0.7749464	
6.163	-0.7743472	
6.164	-0.7735565	
6.164	-0.7750879	
6.165	-0.775335	
6.166	-0.7741557	
6.167	-0.7728989	
6.168	-0.7720855	
6.168	-0.7723135	
6.169	-0.7717723	
6.17	-0.7710903	
6.171	-0.7720786	
6.172	-0.7730628	
6.173	-0.7735876	
6.173	-0.773282	
6.174	-0.7734404	
6.175	-0.7738087	
6.176	-0.7730126	
6.177	-0.7714779	
6.178	-0.7708575	
6.178	-0.7725171	
6.179	-0.7735735	
6.18	-0.7732431	
6.181	-0.7730711	
6.182	-0.7735191	
6.183	-0.7723614	
6.183	-0.7711957	
6.184	-0.7722859	
6.185	-0.7730551	
6.186	-0.7737193	
6.187	-0.7745922	
6.188	-0.7749895	
6.188	-0.7750288	
6.189	-0.7747849	
6.19	-0.7762569	
6.191	-0.7771291	
6.192	-0.7768696	
6.193	-0.7770435	
6.193	-0.7766705	
6.194	-0.7770728	
6.195	-0.7782336	
6.196	-0.7779454	
6.197	-0.7776942	
6.198	-0.7782291	
6.198	-0.7771298	
6.199	-0.7753568	
6.2	-0.7747079	
6.201	-0.7756756	
6.202	-0.7757743	
6.203	-0.774611	
6.203	-0.7746821	
6.204	-0.774455	
6.205	-0.773475	
6.206	-0.7729821	
6.207	-0.7724453	
6.208	-0.7716029	
6.208	-0.7706477	
6.209	-0.7702891	
6.21	-0.7697568	
6.211	-0.7691058	
6.212	-0.7681242	
6.213	-0.76807	
6.213	-0.7681661	
6.214	-0.7679786	
6.215	-0.7674085	
6.216	-0.7666377	
6.217	-0.7668065	
6.218	-0.7672974	
6.218	-0.7676536	
6.219	-0.768268	
6.22	-0.7698913	
6.221	-0.7722155	
6.222	-0.7731192	
6.223	-0.7737029	
6.223	-0.7747639	
6.224	-0.7752877	
6.225	-0.7766404	
6.226	-0.7766377	
6.227	-0.7756605	
6.228	-0.7760069	
6.228	-0.7769657	
6.229	-0.7775107	
6.23	-0.7781932	
6.231	-0.7793287	
6.232	-0.779935	
6.233	-0.779761	
6.233	-0.7798232	
6.234	-0.7795563	
6.235	-0.7801521	
6.236	-0.7801728	
6.237	-0.7796568	
6.238	-0.7792075	
6.238	-0.7784849	
6.239	-0.778055	
6.24	-0.7791134	
6.241	-0.7789749	
6.242	-0.777007	
6.243	-0.7766125	
6.243	-0.7761935	
6.244	-0.7758698	
6.245	-0.7761431	
6.246	-0.7764084	
6.247	-0.7772332	
6.248	-0.7772014	
6.248	-0.7761956	
6.249	-0.7752528	
6.25	-0.7751893	
6.251	-0.7759104	
6.252	-0.7753048	
6.253	-0.7745066	
6.253	-0.7745543	
6.254	-0.7745708	
6.255	-0.7749865	
6.256	-0.7752709	
6.257	-0.7770005	
6.258	-0.7786703	
6.258	-0.7793099	
6.259	-0.7792391	
6.26	-0.7780472	
6.261	-0.7771793	
6.262	-0.7774383	
6.263	-0.7777507	
